id	label	description	x	y	cluster	weight<Links>	weight<Total link strength>	weight<No. pub.>	score<Avg. pub. year>	weight<No. sentences>	weight<No. results 00: all valid queries>	weight<No. results 06: contradict* + studies>	weight<No. results 07: contradict* + results>	weight<No. results 14: contrast* + ideas>	weight<No. results 17: contrary + results>	weight<No. results 21: conflict* + studies>	weight<No. results 26: disagree* + studies>	weight<No. results 27: disagree* + results>	weight<No. results 36: controvers* + studies>	weight<No. results 37: controvers* + results>	weight<No. results 38: controvers* + methods>	weight<No. results 39: controvers* + ideas>	weight<No. results 40: controvers* + standalone>	weight<No. results 41: disprov* + studies>	weight<No. results 51: debat* + studies>	weight<No. results 52: debat* + results>	weight<No. results 53: debat* + methods>	weight<No. results 55: debat* + standalone>	weight<No. results 56: no consensus + studies>	weight<No. results 57: no consensus + results>	weight<No. results 58: no consensus + methods>	weight<No. results 59: no consensus + ideas>	weight<No. results 60: no consensus + standalone>	weight<No. results 63: questionable + methods>	weight<Share results 00: all valid queries>	weight<Share results 06: contradict* + studies>	weight<Share results 07: contradict* + results>	weight<Share results 14: contrast* + ideas>	weight<Share results 17: contrary + results>	weight<Share results 21: conflict* + studies>	weight<Share results 26: disagree* + studies>	weight<Share results 27: disagree* + results>	weight<Share results 36: controvers* + studies>	weight<Share results 37: controvers* + results>	weight<Share results 38: controvers* + methods>	weight<Share results 39: controvers* + ideas>	weight<Share results 40: controvers* + standalone>	weight<Share results 41: disprov* + studies>	weight<Share results 51: debat* + studies>	weight<Share results 52: debat* + results>	weight<Share results 53: debat* + methods>	weight<Share results 55: debat* + standalone>	weight<Share results 56: no consensus + studies>	weight<Share results 57: no consensus + results>	weight<Share results 58: no consensus + methods>	weight<Share results 59: no consensus + ideas>	weight<Share results 60: no consensus + standalone>	weight<Share results 63: questionable + methods>	score<00: all valid queries>	score<06: contradict* + studies>	score<07: contradict* + results>	score<14: contrast* + ideas>	score<17: contrary + results>	score<21: conflict* + studies>	score<26: disagree* + studies>	score<27: disagree* + results>	score<36: controvers* + studies>	score<37: controvers* + results>	score<38: controvers* + methods>	score<39: controvers* + ideas>	score<40: controvers* + standalone>	score<41: disprov* + studies>	score<51: debat* + studies>	score<52: debat* + results>	score<53: debat* + methods>	score<55: debat* + standalone>	score<56: no consensus + studies>	score<57: no consensus + results>	score<58: no consensus + methods>	score<59: no consensus + ideas>	score<60: no consensus + standalone>	score<63: questionable + methods>
399	399	<table><tr><td>Meso-level field:</td><td>399</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>head and neck-journal for the sciences and specialties of the head and neck; oral oncology; international journal of radiation oncology biology physics; laryngoscope; european archives of oto-rhino-laryngology</td></tr><tr><td>Terms:</td><td>oral lichen planus; oropharyngeal cancer; oropharyngeal squamous cell carcinoma; advanced head; oral submucous fibrosis</td></tr><tr><td>No. of pub.:</td><td>19110</td></tr><tr><td>Avg. pub. year:</td><td>2008.83</td></tr></table>	-0.8369	-0.2406	2	678	200166	19110	2008.8308	112133	831	37	62	2	17	40	11	11	38	49	6	1	464	0	8	8	1	143	5	1	3	0	71	1	0.007410842	0.000329965	0.000552915	1.7836E-05	0.000151606	0.000356719	9.80978E-05	9.80978E-05	0.000338883	0.000436981	5.35079E-05	8.91798E-06	0.004137943	0	7.13439E-05	7.13439E-05	8.91798E-06	0.001275271	4.45899E-05	8.91798E-06	2.67539E-05	0	0.000633177	8.91798E-06	1.262425581	1.305906241	0.607807815	-1.589064684	-0.297816459	1.231851277	1.344538605	0.180779955	2.013012439	2.044447237	1.39876124	-0.523587592	1.979460175	-100	0.334624355	1.187469352	-1.021087251	0.334471755	2.288734241	1.699758677	2.350775582	-100	2.545386904	0.117767743
400	400	<table><tr><td>Meso-level field:</td><td>400</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>osteoarthritis and cartilage; knee surgery sports traumatology arthroscopy; american journal of sports medicine; arthroscopy-the journal of arthroscopic and related surgery; arthritis and rheumatism</td></tr><tr><td>Terms:</td><td>cruciate ligament reconstruction; glucosamine; autologous chondrocyte implantation; human articular chondrocyte; medial meniscus</td></tr><tr><td>No. of pub.:</td><td>35045</td></tr><tr><td>Avg. pub. year:</td><td>2008.85</td></tr></table>	-0.7873	0.0734	2	777	405720	35045	2008.8499	261698	1239	68	124	15	47	101	14	11	55	54	25	6	540	1	14	11	5	252	9	6	9	0	100	4	0.004734465	0.000259841	0.000473829	5.7318E-05	0.000179596	0.000385941	5.34968E-05	4.20332E-05	0.000210166	0.000206345	9.553E-05	2.29272E-05	0.002063447	3.8212E-06	5.34968E-05	4.20332E-05	1.9106E-05	0.000962942	3.43908E-05	2.29272E-05	3.43908E-05	0	0.00038212	1.52848E-05	0.615989403	0.961223734	0.385115833	0.095133929	-0.053382431	1.345442682	0.469769926	-1.041912027	1.323752656	0.961932913	2.234962947	0.838682926	0.975602794	1.042129638	-0.080712705	0.424208988	0.078148861	-0.070811641	1.914039165	3.062029196	2.7130461	-100	1.816803992	0.895075761
401	401	<table><tr><td>Meso-level field:</td><td>401</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences; Social sciences and humanities</td></tr><tr><td>Journals:</td><td>journal of traumatic stress; military medicine; journal of nervous and mental disease; journal of anxiety disorders; psychological trauma-theory research practice and policy</td></tr><tr><td>Terms:</td><td>combat; gulf war; combat exposure; asylum seeker; acute stress disorder</td></tr><tr><td>No. of pub.:</td><td>20059</td></tr><tr><td>Avg. pub. year:</td><td>2009.06</td></tr></table>	-0.6181	0.5067	2	665	240457	20059	2009.0572	121794	603	29	71	14	48	79	11	8	12	6	1	3	133	0	16	6	0	220	2	1	1	0	15	0	0.004950983	0.000238107	0.000582952	0.000114948	0.000394108	0.000648636	9.03164E-05	6.56847E-05	9.8527E-05	4.92635E-05	8.21059E-06	2.46318E-05	0.001092008	0	0.000131369	4.92635E-05	0	0.001806329	1.64212E-05	8.21059E-06	8.21059E-06	0	0.000123159	0	0.680502959	0.835201724	0.684126478	1.099058092	1.080451054	2.094471783	1.225306459	-0.39788381	0.230815279	-1.104532253	-1.305433407	0.942142762	0.057529469	-100	1.215392209	0.653199706	-100	0.836727985	0.847573999	1.580526531	0.646580935	-100	0.183298233	-100
402	402	<table><tr><td>Meso-level field:</td><td>402</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>medical physics; physics in medicine and biology; international journal of radiation oncology biology physics; radiotherapy and oncology; journal of applied clinical medical physics</td></tr><tr><td>Terms:</td><td>brachytherapy source; liquid water; epid; dosimetric verification; vivo dosimetry</td></tr><tr><td>No. of pub.:</td><td>19521</td></tr><tr><td>Avg. pub. year:</td><td>2009.14</td></tr></table>	-0.8399	-0.219	2	717	122112	19521	2009.1356	117586	375	16	33	3	13	9	3	15	8	13	5	0	142	0	18	6	3	115	0	1	1	0	34	4	0.003189155	0.000136071	0.000280646	2.55132E-05	0.000110557	7.65397E-05	2.55132E-05	0.000127566	6.80353E-05	0.000110557	4.25221E-05	0	0.001207627	0	0.000153079	5.10265E-05	2.55132E-05	0.000978008	0	8.50441E-06	8.50441E-06	0	0.00028915	3.40177E-05	0.045962315	0.027947491	-0.37049976	-1.072607567	-0.753344967	-0.988657201	-0.598435897	0.559733548	-0.303420459	0.061671727	1.06722145	-100	0.202720915	-100	1.436043973	0.703926469	0.495369865	-0.048414915	-100	1.631253293	0.697307697	-100	1.414597241	2.049262359
403	403	<table><tr><td>Meso-level field:</td><td>403</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>journal of alloys and compounds; materials science and engineering a-structural materials properties microstructure and processing; journal of magnetism and magnetic materials; journal of non-crystalline solids; journal of applied physics</td></tr><tr><td>Terms:</td><td>bulk metallic glass; bulk amorphous alloy; amorphous wire; high entropy alloy; giant magnetoimpedance</td></tr><tr><td>No. of pub.:</td><td>18645</td></tr><tr><td>Avg. pub. year:</td><td>2008.09</td></tr></table>	1.0732	-0.2255	3	591	77899	18645	2008.0938	159125	326	12	39	6	25	7	3	27	8	11	5	4	95	0	8	2	2	109	0	0	1	0	7	1	0.002048704	7.54124E-05	0.00024509	3.77062E-05	0.000157109	4.39906E-05	1.88531E-05	0.000169678	5.02749E-05	6.9128E-05	3.14218E-05	2.51375E-05	0.000597015	0	5.02749E-05	1.25687E-05	1.25687E-05	0.000684996	0	0	6.28437E-06	0	4.39906E-05	6.28437E-06	-0.59250053	-0.823534222	-0.565935874	-0.509051781	-0.246372709	-1.787671494	-1.034880111	0.971286241	-0.739864673	-0.615780586	0.630777237	0.97146281	-0.81361481	-100	-0.170325243	-1.317480246	-0.526036849	-0.562164855	-100	-100	0.260863483	-100	-1.301954891	-0.387181855
404	404	<table><tr><td>Meso-level field:</td><td>404</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>langmuir; biophysical journal; journal of physical chemistry b; biochimica et biophysica acta-biomembranes; journal of biological chemistry</td></tr><tr><td>Terms:</td><td>lipid membrane; phospholipid bilayer; sphingomyelin; signal recognition particle; seca</td></tr><tr><td>No. of pub.:</td><td>19628</td></tr><tr><td>Avg. pub. year:</td><td>2007.81</td></tr></table>	-0.0944	-0.3068	3	752	391303	19628	2007.8115	245157	673	18	91	24	43	19	8	27	18	13	6	8	242	0	6	6	2	194	1	0	1	1	17	1	0.00274518	7.34223E-05	0.000371191	9.78965E-05	0.000175398	7.75014E-05	3.26322E-05	0.000110134	7.34223E-05	5.30272E-05	2.44741E-05	3.26322E-05	0.000987123	0	2.44741E-05	2.44741E-05	8.15804E-06	0.00079133	4.07902E-06	0	4.07902E-06	4.07902E-06	6.93433E-05	4.07902E-06	-0.170311431	-0.862117163	0.032911106	0.867402777	-0.087509585	-0.970644344	-0.243388053	0.347740799	-0.193485113	-0.998317928	0.270266201	1.347917369	-0.088152623	-100	-1.208908183	-0.356063187	-1.149582291	-0.353981779	-1.161688894	-100	-0.362681958	4.004223045	-0.645392414	-1.010727296
405	405	<table><tr><td>Meso-level field:</td><td>405</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Journals:</td><td>journal of geotechnical and geoenvironmental engineering; international journal of rock mechanics and mining sciences; engineering geology; canadian geotechnical journal; geotechnique</td></tr><tr><td>Terms:</td><td>pile; landslide susceptibility mapping; soft clay; embankment; geogrid</td></tr><tr><td>No. of pub.:</td><td>33162</td></tr><tr><td>Avg. pub. year:</td><td>2009.46</td></tr></table>	0.7454	0.0653	3	710	122836	33162	2009.4623	307679	352	7	63	11	29	5	5	37	6	5	2	3	55	0	7	2	3	125	1	0	3	0	16	7	0.001144049	2.2751E-05	0.000204759	3.57515E-05	9.42541E-05	1.62507E-05	1.62507E-05	0.000120255	1.95008E-05	1.62507E-05	6.50028E-06	9.75042E-06	0.000178758	0	2.2751E-05	6.50028E-06	9.75042E-06	0.000406268	3.25014E-06	0	9.75042E-06	0	5.20022E-05	2.2751E-05	-1.43306253	-2.552407265	-0.825323634	-0.585848128	-0.983513368	-3.224363786	-1.249179981	0.47458664	-2.106167637	-2.704549575	-1.642416323	-0.394840154	-2.553376169	-100	-1.314235785	-2.268745711	-0.892339813	-1.31583036	-1.489408917	-100	0.894560519	-100	-1.060575278	1.468907603
406	406	<table><tr><td>Meso-level field:</td><td>406</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>langmuir; journal of physical chemistry c; journal of the american chemical society; journal of nanoparticle research; nanoscale</td></tr><tr><td>Terms:</td><td>sers substrate; daphnia magna; ser; intratracheal instillation; surface enhanced raman</td></tr><tr><td>No. of pub.:</td><td>40412</td></tr><tr><td>Avg. pub. year:</td><td>2010.77</td></tr></table>	0.7432	-0.2745	3	798	966937	40412	2010.771	266782	562	35	99	6	42	33	9	26	11	23	4	1	149	1	12	4	3	184	0	0	1	0	8	1	0.002106589	0.000131193	0.00037109	2.24903E-05	0.000157432	0.000123697	3.37354E-05	9.74578E-05	4.12322E-05	8.62127E-05	1.49935E-05	3.74838E-06	0.000558508	3.74838E-06	4.49805E-05	1.49935E-05	1.12451E-05	0.000689702	0	0	3.74838E-06	0	2.9987E-05	3.74838E-06	-0.55230318	-0.024714521	0.032517711	-1.254552597	-0.243412291	-0.296133113	-0.195418426	0.171337641	-1.02593387	-0.297151065	-0.436651674	-1.774038006	-0.909802714	1.014371207	-0.330863558	-1.062981062	-0.686575164	-0.552288039	-100	-100	-0.484637333	-100	-1.854810629	-1.132682671
407	407	<table><tr><td>Meso-level field:</td><td>407</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>physical review d; nuclear physics a; physical review c; journal of physics g-nuclear and particle physics; physics letters b</td></tr><tr><td>Terms:</td><td>auau collision; jet quenching; relativistic heavy ion collision; quark gluon plasma; centrality dependence</td></tr><tr><td>No. of pub.:</td><td>24790</td></tr><tr><td>Avg. pub. year:</td><td>2007.58</td></tr></table>	1.3689	0.1048	3	425	110081	24790	2007.5761	91027	229	4	41	15	15	1	2	23	2	5	2	0	58	2	3	4	3	68	1	0	1	0	6	0	0.002515737	4.3943E-05	0.000450416	0.000164786	0.000164786	1.09858E-05	2.19715E-05	0.000252672	2.19715E-05	5.49288E-05	2.19715E-05	0	0.000637174	2.19715E-05	3.29573E-05	4.3943E-05	3.29573E-05	0.000747031	1.09858E-05	0	1.09858E-05	0	6.59145E-05	0	-0.296230821	-1.602702648	0.312007987	1.618670389	-0.177544228	-3.789232341	-0.814048537	1.54575477	-1.934070598	-0.947490035	0.114643217	-100	-0.719695348	3.565666098	-0.779568667	0.488313829	0.864719726	-0.437092264	0.267650623	-100	1.066657558	-100	-0.718553238	-100
408	408	<table><tr><td>Meso-level field:</td><td>408</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Journals:</td><td>meat science; food chemistry; journal of animal science; journal of food science; journal of agricultural and food chemistry</td></tr><tr><td>Terms:</td><td>biogenic amine; tooth enamel; zilpaterol hydrochloride; surimi; fillet</td></tr><tr><td>No. of pub.:</td><td>22704</td></tr><tr><td>Avg. pub. year:</td><td>2008.18</td></tr></table>	-0.2455	-0.1616	4	754	159683	22704	2008.1765	271401	876	53	146	5	149	37	51	205	10	24	2	2	178	0	5	5	3	95	2	0	0	0	9	3	0.003227696	0.000195283	0.000537949	1.84229E-05	0.000549003	0.00013633	0.000187914	0.00075534	3.68458E-05	8.843E-05	7.36917E-06	7.36917E-06	0.000655856	0	1.84229E-05	1.84229E-05	1.10538E-05	0.000350036	7.36917E-06	0	0	0	3.31613E-05	1.10538E-05	0.063292853	0.54915821	0.568220944	-1.542351709	1.5586741	-0.155838573	2.282317208	3.125613316	-1.1882021	-0.260515226	-1.461416381	-0.798802712	-0.67800251	-100	-1.61866267	-0.765817673	-0.711339871	-1.530759094	-0.308408975	-100	-100	-100	-1.709650334	0.427515124
409	409	<table><tr><td>Meso-level field:</td><td>409</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>journal of controlled release; biomaterials; bioconjugate chemistry; molecular therapy; international journal of pharmaceutics</td></tr><tr><td>Terms:</td><td>sirna delivery; irreversible electroporation; electrochemotherapy; polyplex; cell penetrating peptide</td></tr><tr><td>No. of pub.:</td><td>19853</td></tr><tr><td>Avg. pub. year:</td><td>2008.39</td></tr></table>	-0.3823	-0.3044	2	765	498203	19853	2008.3948	179593	360	22	63	1	30	21	3	9	17	7	2	1	123	0	5	3	0	86	0	0	0	0	10	1	0.002004532	0.000122499	0.000350793	5.56815E-06	0.000167044	0.000116931	1.67044E-05	5.01133E-05	9.46585E-05	3.8977E-05	1.11363E-05	5.56815E-06	0.000684882	0	2.78407E-05	1.67044E-05	0	0.000478861	0	0	0	0	5.56815E-05	5.56815E-06	-0.623946193	-0.123635709	-0.048628774	-3.268584887	-0.157908908	-0.377279598	-1.209450716	-0.788246865	0.173027564	-1.442427888	-0.865721463	-1.203107795	-0.615526518	-100	-1.022967753	-0.90708835	-100	-1.07865503	-100	-100	-100	-100	-0.961952324	-0.56175246
410	410	<table><tr><td>Meso-level field:</td><td>410</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Journals:</td><td>seed science and technology; seed science research; annals of botany; journal of arid environments; south african journal of botany</td></tr><tr><td>Terms:</td><td>cactus pear; betalain; cactoblastis cactorum; recalcitrant seed; opuntia ficus indica</td></tr><tr><td>No. of pub.:</td><td>8533</td></tr><tr><td>Avg. pub. year:</td><td>2008.81</td></tr></table>	-0.0016	-0.1246	4	654	86120	8533	2008.806	39302	82	3	15	0	14	3	2	6	1	1	1	0	24	0	0	0	0	18	0	0	0	0	1	0	0.002086408	7.6332E-05	0.00038166	0	0.000356216	7.6332E-05	5.0888E-05	0.000152664	2.5444E-05	2.5444E-05	2.5444E-05	0	0.000610656	0	0	0	0	0.000457992	0	0	0	0	2.5444E-05	0	-0.566190801	-0.806048343	0.073038382	-100	0.934611902	-0.992578037	0.397643267	0.818847118	-1.722378794	-2.057726326	0.326335021	-100	-0.781022039	-100	-100	-100	-100	-1.142938299	-100	-100	-100	-100	-2.091823935	-100
411	411	<table><tr><td>Meso-level field:</td><td>411</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>journal of shoulder and elbow surgery; american journal of sports medicine; arthroscopy-the journal of arthroscopic and related surgery; journal of bone and joint surgery-american volume; clinical orthopaedics and related research</td></tr><tr><td>Terms:</td><td>rotator cuff tear; reverse shoulder arthroplasty; shoulder instability; radial head; proximal humeral fracture</td></tr><tr><td>No. of pub.:</td><td>25650</td></tr><tr><td>Avg. pub. year:</td><td>2008.89</td></tr></table>	-0.8446	0.1533	2	724	142351	25650	2008.8922	173841	1053	34	70	5	43	44	17	15	48	34	18	3	468	0	23	10	6	261	16	5	9	0	127	4	0.006057259	0.000195581	0.000402667	2.87619E-05	0.000247352	0.000253105	9.77905E-05	8.62857E-05	0.000276114	0.000195581	0.000103543	1.72571E-05	0.002692115	0	0.000132305	5.75238E-05	3.45143E-05	0.001501372	9.20381E-05	2.87619E-05	5.17714E-05	0	0.000730553	2.30095E-05	0.971453172	0.551358254	0.15033706	-0.899694051	0.408427992	0.736797338	1.340012365	-0.00431853	1.717489964	0.884642772	2.351166279	0.428817446	1.359286437	-100	1.225628849	0.876839985	0.931317787	0.569948952	3.334248683	3.38912931	3.30318062	-100	2.751767009	1.485210281
412	412	<table><tr><td>Meso-level field:</td><td>412</td></tr><tr><td>Main fields:</td><td>Life and earth sciences</td></tr><tr><td>Journals:</td><td>environmental science & technology; chemosphere; applied and environmental microbiology; journal of hazardous materials; applied microbiology and biotechnology</td></tr><tr><td>Terms:</td><td>biosurfactant production; biotrickling filter; dehalococcoide; tnt; trinitrotoluene</td></tr><tr><td>No. of pub.:</td><td>23325</td></tr><tr><td>Avg. pub. year:</td><td>2008.1</td></tr></table>	0.3238	-0.155	4	755	261175	23325	2008.1034	213516	267	26	70	5	30	7	5	18	7	4	2	0	54	1	5	1	0	59	0	0	0	0	7	2	0.001250492	0.000121771	0.000327844	2.34174E-05	0.000140505	3.27844E-05	2.34174E-05	8.43028E-05	3.27844E-05	1.8734E-05	9.36698E-06	0	0.000252908	4.68349E-06	2.34174E-05	4.68349E-06	0	0.000276326	0	0	0	0	3.27844E-05	9.36698E-06	-1.304716422	-0.132240674	-0.146238745	-1.196269856	-0.407521972	-2.211855163	-0.722098186	-0.037859929	-1.35669342	-2.499395874	-1.115334528	-100	-2.052766585	1.335688353	-1.272580817	-2.741663915	-100	-1.8718898	-100	-100	-100	-100	-1.726138561	0.188634476
413	413	<table><tr><td>Meso-level field:</td><td>413</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering; Life and earth sciences</td></tr><tr><td>Journals:</td><td>journal of hazardous materials; chemical engineering journal; desalination and water treatment; journal of colloid and interface science; journal of radioanalytical and nuclear chemistry</td></tr><tr><td>Terms:</td><td>biosorption; basic dye; chemical activation; methylene blue adsorption; chromium picolinate</td></tr><tr><td>No. of pub.:</td><td>36096</td></tr><tr><td>Avg. pub. year:</td><td>2009.24</td></tr></table>	0.6297	-0.2409	3	773	452646	36096	2009.2395	385568	364	37	65	3	55	12	7	17	12	10	0	0	94	0	7	2	3	88	0	0	1	0	4	1	0.000944062	9.59623E-05	0.000168582	7.78073E-06	0.000142647	3.11229E-05	1.8155E-05	4.40908E-05	3.11229E-05	2.59358E-05	0	0	0.000243796	0	1.8155E-05	5.18715E-06	7.78073E-06	0.000228235	0	0	2.59358E-06	0	1.03743E-05	2.59358E-06	-1.710258851	-0.475868164	-1.105795087	-2.785876588	-0.385693992	-2.286888722	-1.089312496	-0.972963227	-1.431726979	-2.030108917	-100	-100	-2.105706373	-100	-1.639795127	-2.594305053	-1.217899155	-2.147742368	-100	-100	-1.015961324	-100	-3.38613462	-1.664006661
414	414	<table><tr><td>Meso-level field:</td><td>414</td></tr><tr><td>Main fields:</td><td>Physical sciences and engineering</td></tr><tr><td>Journals:</td><td>journal of molecular structure; russian journal of physical chemistry a; macromolecules; journal of inclusion phenomena and macrocyclic chemistry; inorganic chemistry</td></tr><tr><td>Terms:</td><td>gossypol; monensin; cyclophosphazene; cottonseed meal; phosphorus nitrogen compound</td></tr><tr><td>No. of pub.:</td><td>3664</td></tr><tr><td>Avg. pub. year:</td><td>2006.85</td></tr></table>	0.6384	-0.4458	3	533	28939	3664	2006.8504	19178	31	1	3	1	6	1	2	4	2	0	0	0	10	0	0	0	0	2	0	0	0	0	0	1	0.001616435	5.21431E-05	0.000156429	5.21431E-05	0.000312858	5.21431E-05	0.000104286	0.000208572	0.000104286	0	0	0	0.000521431	0	0	0	0	0.000104286	0	0	0	0	0	5.21431E-05	-0.93439604	-1.355860389	-1.213739258	-0.041377948	0.747369936	-1.542390082	1.432793722	1.269035073	0.312771661	-100	-100	-100	-1.008905989	-100	-100	-100	-100	-3.277712846	-100	-100	-100	-100	-100	2.665454479
415	415	<table><tr><td>Meso-level field:</td><td>415</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>anesthesia and analgesia; regional anesthesia and pain medicine; anaesthesia; british journal of anaesthesia; anesthesiology</td></tr><tr><td>Terms:</td><td>nausea; postoperative nausea; vomiting; aprepitant; ondansetron</td></tr><tr><td>No. of pub.:</td><td>17242</td></tr><tr><td>Avg. pub. year:</td><td>2007.93</td></tr></table>	-0.8988	0.1361	2	674	91986	17242	2007.932	51915	352	11	23	3	15	26	3	3	16	24	8	0	181	0	5	3	0	74	2	0	2	0	18	0	0.006780314	0.000211885	0.000443032	5.77868E-05	0.000288934	0.000500819	5.77868E-05	5.77868E-05	0.000308196	0.000462294	0.000154098	0	0.003486468	0	9.63113E-05	5.77868E-05	0	0.001425407	3.85245E-05	0	3.85245E-05	0	0.000346721	0	1.134140101	0.666872063	0.28816103	0.106885386	0.632598864	1.721350469	0.581057056	-0.582701594	1.876072494	2.125687463	2.924786309	-100	1.732312636	-100	0.767540019	0.883419422	-100	0.495041353	2.077793715	-100	2.87680065	-100	1.676552355	-100
416	416	<table><tr><td>Meso-level field:</td><td>416</td></tr><tr><td>Main fields:</td><td>Biomedical and health sciences</td></tr><tr><td>Journals:</td><td>journal of dental research; journal of endodontics; archives of oral biology; journal of biological chemistry; european journal of oral sciences</td></tr><tr><td>Terms:</td><td>osteopontin; cleidocranial dysplasia; runx3; hypophosphatasia; amelogenesis imperfecta</td></tr><tr><td>No. of pub.:</td><td>9409</td></tr><tr><td>Avg. pub. year:</td><td>2008.59</td></tr></table>	-0.7235	-0.1664	2	688	192493	9409	2008.5876	62565	159	13	33	0	7	6	1	2	10	6	0	0	78	0	1	1	0	26	0	0	0	0	2	0	0.002541357	0.000207784	0.000527451	0	0.000111884	9.59003E-05	1.59834E-05	3.19668E-05	0.000159834	9.59003E-05	0	0	0.001246703	0	1.59834E-05	1.59834E-05	0	0.000415568	0	0	0	0	3.19668E-05	0	-0.281612933	0.638675792	0.539788823	-100	-0.73614118	-0.663331119	-1.273109815	-1.436868465	0.928796218	-0.143516908	-100	-100	0.248664597	-100	-1.823592446	-0.97074745	-100	-1.283176665	-100	-100	-100	-100	-1.762577017	-100
